section_order,section_name,item_order,object_schema,object_name,object_type,attribute_name,attribute_value,status,severity,notes
12,TABLES,5,auth,instances,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,6,auth,mfa_amr_claims,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,7,auth,mfa_challenges,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,8,auth,mfa_factors,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,9,auth,oauth_authorizations,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,10,auth,oauth_client_states,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,11,auth,oauth_clients,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,12,auth,oauth_consents,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,13,auth,one_time_tokens,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,14,auth,refresh_tokens,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,15,auth,saml_providers,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,16,auth,saml_relay_states,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,17,auth,schema_migrations,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,18,auth,sessions,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,19,auth,sso_domains,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,20,auth,sso_providers,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,21,auth,users,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,22,auth,webauthn_challenges,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,23,auth,webauthn_credentials,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,24,extensions,pg_stat_statements,table,relkind,v,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,25,extensions,pg_stat_statements_info,table,relkind,v,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,26,public,announcement_manual_customers,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,27,public,announcement_recipients,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,28,public,announcements,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,29,public,audit_logs,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,30,public,branch_catalog_items,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,31,public,branch_whatsapp_configs,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,32,public,branches,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,33,public,catalog_categories,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,34,public,catalog_items,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,35,public,categories,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,36,public,customers,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,37,public,discounts,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,38,public,inventory_movements,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,39,public,inventory_movements_view,table,relkind,v,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,40,public,inventory_stock,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,41,public,invoice_items,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,42,public,invoices,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,43,public,order_number_sequences,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,44,public,order_status_logs,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,45,public,orders,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,46,public,platform_admins,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,47,public,pos_profiles,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,48,public,profiles,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,49,public,settings,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,50,public,support_attachments,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,51,public,support_developer_notification_reads,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,52,public,support_messages,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,53,public,support_ticket_events,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,54,public,support_tickets,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,55,public,system_settings,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,56,public,tenants,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,57,public,vat_settings,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,58,realtime,messages,table,relkind,p,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,59,realtime,schema_migrations,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,60,realtime,subscription,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,61,storage,buckets,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,62,storage,buckets_analytics,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,63,storage,buckets_vectors,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,64,storage,migrations,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,65,storage,objects,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,66,storage,s3_multipart_uploads,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,67,storage,s3_multipart_uploads_parts,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,68,storage,vector_indexes,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,69,vault,decrypted_secrets,table,relkind,v,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
12,TABLES,70,vault,secrets,table,relkind,r,PRESENT,INFO,"Table, partitioned table, view, materialized view or foreign table."
13,COLUMNS_AND_TYPES,1,auth,audit_log_entries,column,instance_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,2,auth,audit_log_entries,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,3,auth,audit_log_entries,column,payload,json,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,4,auth,audit_log_entries,column,created_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,5,auth,audit_log_entries,column,ip_address,character varying(64),INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,6,auth,custom_oauth_providers,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,7,auth,custom_oauth_providers,column,provider_type,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,8,auth,custom_oauth_providers,column,identifier,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,9,auth,custom_oauth_providers,column,name,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,10,auth,custom_oauth_providers,column,client_id,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,11,auth,custom_oauth_providers,column,client_secret,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,12,auth,custom_oauth_providers,column,acceptable_client_ids,text[],INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,13,auth,custom_oauth_providers,column,scopes,text[],INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,14,auth,custom_oauth_providers,column,pkce_enabled,boolean,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,15,auth,custom_oauth_providers,column,attribute_mapping,jsonb,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,16,auth,custom_oauth_providers,column,authorization_params,jsonb,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,17,auth,custom_oauth_providers,column,enabled,boolean,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,18,auth,custom_oauth_providers,column,email_optional,boolean,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,19,auth,custom_oauth_providers,column,issuer,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,20,auth,custom_oauth_providers,column,discovery_url,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,21,auth,custom_oauth_providers,column,skip_nonce_check,boolean,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,22,auth,custom_oauth_providers,column,cached_discovery,jsonb,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,23,auth,custom_oauth_providers,column,discovery_cached_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,24,auth,custom_oauth_providers,column,authorization_url,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,25,auth,custom_oauth_providers,column,token_url,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,26,auth,custom_oauth_providers,column,userinfo_url,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,27,auth,custom_oauth_providers,column,jwks_uri,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,28,auth,custom_oauth_providers,column,created_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,29,auth,custom_oauth_providers,column,updated_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,30,auth,custom_oauth_providers,column,custom_claims_allowlist,text[],INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,31,auth,flow_state,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,32,auth,flow_state,column,user_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,33,auth,flow_state,column,auth_code,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,34,auth,flow_state,column,code_challenge_method,auth.code_challenge_method,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,35,auth,flow_state,column,code_challenge,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,36,auth,flow_state,column,provider_type,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,37,auth,flow_state,column,provider_access_token,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,38,auth,flow_state,column,provider_refresh_token,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,39,auth,flow_state,column,created_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,40,auth,flow_state,column,updated_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,41,auth,flow_state,column,authentication_method,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,42,auth,flow_state,column,auth_code_issued_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,43,auth,flow_state,column,invite_token,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,44,auth,flow_state,column,referrer,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,45,auth,flow_state,column,oauth_client_state_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,46,auth,flow_state,column,linking_target_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,47,auth,flow_state,column,email_optional,boolean,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,48,auth,identities,column,provider_id,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,49,auth,identities,column,user_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,50,auth,identities,column,identity_data,jsonb,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,51,auth,identities,column,provider,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,52,auth,identities,column,last_sign_in_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,53,auth,identities,column,created_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,54,auth,identities,column,updated_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,55,auth,identities,column,email,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,56,auth,identities,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,57,auth,instances,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,58,auth,instances,column,uuid,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,59,auth,instances,column,raw_base_config,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,60,auth,instances,column,created_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,61,auth,instances,column,updated_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,62,auth,mfa_amr_claims,column,session_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,63,auth,mfa_amr_claims,column,created_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,64,auth,mfa_amr_claims,column,updated_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,65,auth,mfa_amr_claims,column,authentication_method,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,66,auth,mfa_amr_claims,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,67,auth,mfa_challenges,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,68,auth,mfa_challenges,column,factor_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,69,auth,mfa_challenges,column,created_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,70,auth,mfa_challenges,column,verified_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,71,auth,mfa_challenges,column,ip_address,inet,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,72,auth,mfa_challenges,column,otp_code,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,73,auth,mfa_challenges,column,web_authn_session_data,jsonb,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,74,auth,mfa_factors,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,75,auth,mfa_factors,column,user_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,76,auth,mfa_factors,column,friendly_name,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,77,auth,mfa_factors,column,factor_type,auth.factor_type,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,78,auth,mfa_factors,column,status,auth.factor_status,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,79,auth,mfa_factors,column,created_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,80,auth,mfa_factors,column,updated_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,81,auth,mfa_factors,column,secret,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,82,auth,mfa_factors,column,phone,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,83,auth,mfa_factors,column,last_challenged_at,timestamp with time zone,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,84,auth,mfa_factors,column,web_authn_credential,jsonb,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,85,auth,mfa_factors,column,web_authn_aaguid,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,86,auth,mfa_factors,column,last_webauthn_challenge_data,jsonb,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,87,auth,oauth_authorizations,column,id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,88,auth,oauth_authorizations,column,authorization_id,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,89,auth,oauth_authorizations,column,client_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,90,auth,oauth_authorizations,column,user_id,uuid,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,91,auth,oauth_authorizations,column,redirect_uri,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,92,auth,oauth_authorizations,column,scope,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,93,auth,oauth_authorizations,column,state,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,94,auth,oauth_authorizations,column,resource,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,95,auth,oauth_authorizations,column,code_challenge,text,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,96,auth,oauth_authorizations,column,code_challenge_method,auth.code_challenge_method,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,97,auth,oauth_authorizations,column,response_type,auth.oauth_response_type,INFO,INFO,Exact column type.
13,COLUMNS_AND_TYPES,98,auth,oauth_authorizations,column,status,auth.oauth_authorization_status,INFO,INFO,Exact column type.
